sample_id,year,qc_pass,study_id,region,country,country_id,site,site_id,ARTresistant,CQresistant,MQresistant,PPQresistant,PYRresistant,SDXresistant
"SPT51429","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51430","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51431","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51432","2018","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT51433","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51440","2018","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT51442","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","sensitive","undetermined","resistant","resistant"
"SPT51444","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT51447","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51448","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT51452","2018","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT51453","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51458","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"SPT51461","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51468","2016","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT51470","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","undetermined","undetermined"
"SPT51474","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT51477","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","sensitive","resistant","undetermined"
"SPT51481","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51490","2018","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT51492","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT51493","2018","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT51494","2016","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT51495","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51496","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51497","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT51498","2018","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT51500","2018","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT51503","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT51504","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"SPT51507","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51510","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51511","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51512","2018","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT51516","2018","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT51519","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT51520","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51522","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51523","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51525","2018","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT51539","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51544","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT51548","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51549","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51552","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT51555","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51558","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51559","2018","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT51560","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT51562","2018","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52402","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52404","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT52407","2017","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52412","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52413","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52414","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","sensitive","sensitive"
"SPT52418","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"SPT52419","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52420","2017","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52422","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52425","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52427","2017","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52429","2017","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52432","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52433","2017","false","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","null","null","null","null","null","null"
"SPT52434","2017","false","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","null","null","null","null","null","null"
"SPT52435","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52436","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT52437","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52438","2017","false","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","null","null","null","null","null","null"
"SPT52439","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT52440","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52441","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT52442","2017","false","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","null","null","null","null","null","null"
"SPT52444","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52445","2017","false","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","null","null","null","null","null","null"
"SPT52446","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52447","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","resistant","undetermined","undetermined","resistant","resistant"
"SPT52449","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52450","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT52451","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52452","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52453","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52454","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","undetermined","undetermined","undetermined","resistant","resistant"
"SPT52455","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT52456","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","sensitive","resistant"
"SPT52457","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52458","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52459","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52460","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52461","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT52462","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52464","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52466","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52467","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52468","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52469","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT52470","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52471","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52472","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52473","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52474","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52475","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52476","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52477","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52478","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52479","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT52480","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"SPT52481","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52482","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52483","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52484","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52485","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52486","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52487","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","resistant","undetermined","undetermined","resistant","resistant"
"SPT52488","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52489","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52490","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","sensitive","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT52491","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT52492","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT52493","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","resistant","undetermined","undetermined","resistant","resistant"
"SPT52494","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52496","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52497","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52498","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52499","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","resistant","undetermined","undetermined","resistant","resistant"
"SPT52500","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52501","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52502","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52503","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","resistant","undetermined","undetermined","resistant","resistant"
"SPT52505","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52506","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52507","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52508","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52509","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52510","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52511","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52512","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52513","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52514","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52515","2017","false","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","null","null","null","null","null","null"
"SPT52516","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT52517","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52518","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52519","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52520","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52521","2017","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52522","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52523","2017","false","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","null","null","null","null","null","null"
"SPT52524","2016","false","1234","null","Mozambique","MZ","Gaza","Gaza","null","null","null","null","null","null"
"SPT52525","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52526","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52527","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52528","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","undetermined","sensitive"
"SPT52529","2017","true","1234","null","Mozambique","MZ","Gaza","Gaza","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52531","2015","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT52532","2015","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52537","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","sensitive","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT52538","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52539","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52540","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","sensitive","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT52541","2015","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52542","2015","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT52543","2015","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52544","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","sensitive","sensitive"
"SPT52545","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52546","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT52548","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT52549","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT52551","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT52553","2017","false","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","null","null","null","null","null","null"
"SPT52555","2017","false","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","null","null","null","null","null","null"
"SPT52557","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","undetermined","undetermined"
"SPT52558","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","undetermined","sensitive"
"SPT52559","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT52561","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","undetermined","sensitive"
"SPT52562","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52563","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52564","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52565","2016","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52566","2015","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52571","2017","false","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","null","null","null","null","null","null"
"SPT52572","2017","false","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","null","null","null","null","null","null"
"SPT52574","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT52575","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","undetermined","undetermined"
"SPT52579","2016","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52580","2016","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52581","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52583","2016","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52586","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT52588","2016","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52590","2016","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52594","2017","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52597","2017","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52599","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52600","2017","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52604","2016","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52609","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52614","2017","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52615","2016","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52620","2017","true","1234","null","Mozambique","MZ","Cabo Delgado","Cabo Delgado","undetermined","sensitive","undetermined","undetermined","sensitive","resistant"
"SPT52622","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52626","2017","true","1234","null","Mozambique","MZ","Maputo","Maputo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52630","2017","true","1234","null","Mozambique","MZ","Tete","Tete","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52631","2017","true","1234","null","Mozambique","MZ","Tete","Tete","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52632","2017","false","1234","null","Mozambique","MZ","Tete","Tete","null","null","null","null","null","null"
"SPT52633","2017","false","1234","null","Mozambique","MZ","Tete","Tete","null","null","null","null","null","null"
"SPT52634","2017","true","1234","null","Mozambique","MZ","Tete","Tete","undetermined","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT52635","2017","true","1234","null","Mozambique","MZ","Tete","Tete","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52636","2017","false","1234","null","Mozambique","MZ","Tete","Tete","null","null","null","null","null","null"
"SPT52637","2015","false","1234","null","Mozambique","MZ","Maputo","Maputo","null","null","null","null","null","null"
"SPT52638","2017","false","1234","null","Mozambique","MZ","Tete","Tete","null","null","null","null","null","null"
"SPT52639","2017","false","1234","null","Mozambique","MZ","Tete","Tete","null","null","null","null","null","null"
"SPT52640","2017","false","1234","null","Mozambique","MZ","Tete","Tete","null","null","null","null","null","null"
"SPT52641","2015","true","1234","null","Mozambique","MZ","Maputo","Maputo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52642","2017","false","1234","null","Mozambique","MZ","Tete","Tete","null","null","null","null","null","null"
"SPT52643","2017","true","1234","null","Mozambique","MZ","Tete","Tete","undetermined","sensitive","undetermined","undetermined","undetermined","undetermined"
"SPT52644","2017","true","1234","null","Mozambique","MZ","Tete","Tete","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52646","2017","false","1234","null","Mozambique","MZ","Tete","Tete","null","null","null","null","null","null"
"SPT52647","2017","true","1234","null","Mozambique","MZ","Tete","Tete","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52648","2017","false","1234","null","Mozambique","MZ","Tete","Tete","null","null","null","null","null","null"
"SPT52649","2017","true","1234","null","Mozambique","MZ","Tete","Tete","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT52650","2017","false","1234","null","Mozambique","MZ","Tete","Tete","null","null","null","null","null","null"
"SPT52651","2017","false","1234","null","Mozambique","MZ","Tete","Tete","null","null","null","null","null","null"
