sample_id,year,qc_pass,study_id,region,country,country_id,site,site_id,ARTresistant,CQresistant,MQresistant,PPQresistant,PYRresistant,SDXresistant
"SPT50605","2006","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50606","2006","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50607","2006","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50608","2006","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"SPT50609","2006","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50610","2006","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"SPT50611","2007","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50612","2007","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","sensitive"
"SPT50613","2007","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50614","2007","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50615","2007","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","sensitive","resistant"
"SPT50616","2007","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50617","2007","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50618","2007","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50619","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50620","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50621","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"SPT50622","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50623","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50624","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"SPT50625","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50626","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50627","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"SPT50628","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50629","2014","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50630","2014","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50631","2014","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50632","2014","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50633","2014","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50634","2014","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50635","2014","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50636","2014","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50637","2014","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"SPT50638","2014","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50639","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50640","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50641","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50642","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50643","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"SPT50644","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50645","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50646","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50647","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50648","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50649","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50650","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50651","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50652","2015","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50653","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50654","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50655","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50656","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50657","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50658","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50659","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50660","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50661","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50662","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50663","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50664","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50665","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50666","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50667","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50668","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50669","2016","false","1132","null","Kenya","KE","Kilifi","Kilifi","null","null","null","null","null","null"
"SPT50670","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50671","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50672","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50673","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50674","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50675","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50676","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50677","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50678","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50679","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50680","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50681","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50682","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50683","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50684","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50685","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50686","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","undetermined","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50687","2017","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50689","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50690","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50691","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT50692","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50693","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50694","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50695","1994","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"SPT50696","1994","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50697","1994","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50698","2008","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","sensitive","sensitive"
"SPT50699","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","sensitive","sensitive"
"SPT50700","1997","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT50701","1997","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","undetermined","sensitive","undetermined","sensitive"
"SPT50702","1997","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","sensitive"
"SPT50703","1997","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","sensitive","resistant"
"SPT50704","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","sensitive","sensitive","sensitive"
"SPT50705","1998","false","1132","null","Kenya","KE","Kilifi","Kilifi","null","null","null","null","null","null"
"SPT50706","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50707","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","undetermined","undetermined","resistant","sensitive"
"SPT50708","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50709","1999","false","1132","null","Kenya","KE","Kilifi","Kilifi","null","null","null","null","null","null"
"SPT50710","1999","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","sensitive"
"SPT50711","1999","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","undetermined","resistant"
"SPT50712","1999","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","sensitive","resistant"
"SPT50713","1999","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50714","1997","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","sensitive"
"SPT50715","1994","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","sensitive"
"SPT50716","1999","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","undetermined","sensitive"
"SPT50717","1999","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","undetermined"
"SPT50718","2000","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50719","2000","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50720","2000","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50721","2003","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","undetermined","resistant"
"SPT50722","2003","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","sensitive"
"SPT50723","2003","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","undetermined","undetermined","resistant","sensitive"
"SPT50724","2000","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50725","2000","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","sensitive"
"SPT50726","2000","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50727","1994","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50728","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT50729","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"SPT50730","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","undetermined","undetermined","resistant","resistant"
"SPT50731","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50732","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50733","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50734","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50735","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50736","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50737","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50738","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","undetermined"
"SPT50739","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","undetermined","resistant","sensitive"
"SPT50740","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","undetermined","undetermined"
"SPT50741","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50742","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50743","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50744","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","undetermined","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50745","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","undetermined","undetermined","resistant","resistant"
"SPT50746","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","undetermined","undetermined","resistant","resistant"
"SPT50747","1999","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","undetermined"
"SPT50748","1999","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50749","2005","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","undetermined","resistant","resistant"
"SPT50750","2005","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50751","2005","true","1132","null","Kenya","KE","Kilifi","Kilifi","undetermined","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50752","2005","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"SPT50753","2005","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"SPT50754","2005","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT50755","2016","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"SPT50756","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","sensitive"
"SPT50757","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50758","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50759","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","undetermined"
"SPT50760","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50761","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50762","2013","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT50763","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50764","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50765","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"SPT50766","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50767","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50768","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50769","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50770","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50771","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT50772","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50773","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT50774","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50775","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"SPT50776","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50777","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"SPT50778","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50779","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50780","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50781","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50782","2018","false","1132","null","Kenya","KE","Kilifi","Kilifi","null","null","null","null","null","null"
"SPT50783","2018","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50784","1994","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50785","1994","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"SPT50786","1994","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50787","1995","true","1132","null","Kenya","KE","Kilifi","Kilifi","undetermined","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50788","1997","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50789","1997","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT50790","1997","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT50791","1997","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","sensitive","resistant","sensitive"
"SPT50792","1997","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT50793","1997","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT50794","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT50795","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50796","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50797","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT50798","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"SPT50799","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT50800","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50801","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","resistant","undetermined","undetermined","resistant","resistant"
"SPT50802","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","undetermined","resistant","resistant"
"SPT50803","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"SPT50804","1998","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","undetermined","resistant","sensitive"
"SPT50805","2000","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT50806","2000","false","1132","null","Kenya","KE","Kilifi","Kilifi","null","null","null","null","null","null"
"SPT50807","2000","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50808","2003","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"SPT50809","2003","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50810","2003","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50811","2004","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50812","2004","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50813","2004","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50814","2004","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50815","2004","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50816","2005","true","1132","null","Kenya","KE","Kilifi","Kilifi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT50817","2005","true","1132","null","Kenya","KE","Kilifi","Kilifi","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
