sample_id,year,qc_pass,study_id,region,country,country_id,site,site_id,ARTresistant,CQresistant,MQresistant,PPQresistant,PYRresistant,SDXresistant
"PE0342-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0343-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0347-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0348-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0349-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0350-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0351-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0354-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0357-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0358-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0361-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0362-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0363-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0366-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0367-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0368-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0369-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0370-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0371-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0372-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0373-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0375-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0376-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0377-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0378-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0379-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0382-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0383-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0385-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0386-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","undetermined","sensitive","sensitive","resistant","undetermined"
"PE0387-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0390-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0391-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0393-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0395-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0397-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0399-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0400-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0401-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0403-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0404-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0405-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0406-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0408-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0409-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0411-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","sensitive","sensitive"
"PE0412-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0415-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0416-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0417-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0418-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0419-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0420-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0421-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0423-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0424-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0425-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0426-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0427-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0428-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0429-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0430-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0431-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0432-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0434-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0435-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0436-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0437-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0438-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0439-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0440-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0441-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0442-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0444-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0445-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0447-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0448-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0452-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","undetermined","sensitive","sensitive","undetermined","undetermined"
"PE0453-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0454-C","2013","true","1095","null","Tanzania","TZ","Lindi","Lindi","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0455-C","2013","false","1095","null","Tanzania","TZ","Lindi","Lindi","null","null","null","null","null","null"
"PE0456-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0460-C","2013","false","1095","null","Tanzania","TZ","Kagera","Kagera","null","null","null","null","null","null"
"PE0462-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0465-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0466-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","undetermined","sensitive","sensitive","resistant","undetermined"
"PE0467-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","undetermined","sensitive","sensitive","resistant","sensitive"
"PE0468-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0469-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0470-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0471-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0473-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0476-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0477-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0479-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0480-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0482-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","undetermined","sensitive","sensitive","resistant","sensitive"
"PE0483-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0485-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0487-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0490-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0492-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0493-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0494-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0496-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0499-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0500-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0501-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0504-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","resistant","sensitive","sensitive","resistant","sensitive"
"PE0505-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0506-C","2013","false","1095","null","Tanzania","TZ","Kagera","Kagera","null","null","null","null","null","null"
"PE0508-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0510-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0512-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0513-C","2013","false","1095","null","Tanzania","TZ","Kagera","Kagera","null","null","null","null","null","null"
"PE0515-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0516-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0519-C","2013","false","1095","null","Tanzania","TZ","Kagera","Kagera","null","null","null","null","null","null"
"PE0521-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0522-C","2013","false","1095","null","Tanzania","TZ","Kagera","Kagera","null","null","null","null","null","null"
"PE0525-C","2013","false","1095","null","Tanzania","TZ","Kagera","Kagera","null","null","null","null","null","null"
"PE0529-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0530-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0531-C","2013","false","1095","null","Tanzania","TZ","Kagera","Kagera","null","null","null","null","null","null"
"PE0532-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0535-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0536-C","2013","false","1095","null","Tanzania","TZ","Kagera","Kagera","null","null","null","null","null","null"
"PE0537-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0538-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0539-C","2013","false","1095","null","Tanzania","TZ","Kagera","Kagera","null","null","null","null","null","null"
"PE0540-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0541-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0542-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0543-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0544-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0547-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0548-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0550-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0553-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0554-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0555-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0558-C","2013","true","1095","null","Tanzania","TZ","Kagera","Kagera","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15294","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15295","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15296","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","undetermined","sensitive","resistant","sensitive"
"SPT15297","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15298","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15304","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15309","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15314","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15325","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15326","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15327","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15330","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15333","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15334","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15335","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15340","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15341","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15342","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15346","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15347","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15348","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15349","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15350","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15351","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15352","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15356","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"SPT15357","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15372","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"SPT15376","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15381","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15382","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15389","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15407","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","resistant","undetermined","undetermined","resistant","resistant"
"SPT15408","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15413","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15414","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"SPT15417","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15418","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15420","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15421","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15443","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT15446","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15447","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15448","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","undetermined","undetermined","undetermined","resistant","resistant"
"SPT15455","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT15456","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15457","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15459","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"SPT15471","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"SPT15480","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15483","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15486","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","undetermined","undetermined","undetermined","resistant","resistant"
"SPT15491","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15504","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15506","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"SPT15510","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15511","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15516","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"SPT15517","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15519","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","undetermined","resistant","resistant"
"SPT15522","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"SPT15527","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15528","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT15529","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT15530","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15531","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT15532","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","undetermined","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT15533","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15534","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15535","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT15536","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT15537","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","resistant","undetermined","undetermined","resistant","resistant"
"SPT15538","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15540","2014","false","1167","null","Tanzania","TZ","Kigoma","Kigoma","null","null","null","null","null","null"
"SPT15541","2014","true","1167","null","Tanzania","TZ","Kigoma","Kigoma","sensitive","undetermined","undetermined","undetermined","resistant","resistant"
