sample_id,year,qc_pass,study_id,region,country,country_id,site,site_id,ARTresistant,CQresistant,MQresistant,PPQresistant,PYRresistant,SDXresistant
"SPT90719","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90720","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90721","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT90722","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","resistant","undetermined","undetermined","undetermined","resistant"
"SPT90723","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90724","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90725","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90726","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90727","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90728","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90729","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90730","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","resistant","undetermined","undetermined","resistant","resistant"
"SPT90731","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90732","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90733","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT90734","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90735","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"SPT90736","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90737","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90738","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90739","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90740","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90741","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90742","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90743","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90744","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90745","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90746","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","resistant","undetermined","undetermined","resistant","resistant"
"SPT90747","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90748","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90749","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90750","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","resistant","undetermined","undetermined","resistant","resistant"
"SPT90751","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","sensitive","resistant","undetermined","undetermined","resistant","resistant"
"SPT90752","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90753","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90754","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90755","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90756","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90758","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90759","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90760","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90761","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90762","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90763","2020","true","1306","null","Nigeria","NG","Ogun","Ogun","undetermined","resistant","undetermined","undetermined","resistant","resistant"
"SPT90764","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90765","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90766","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90767","2020","false","1306","null","Nigeria","NG","Ogun","Ogun","null","null","null","null","null","null"
"SPT90770","2020","false","1306","null","Nigeria","NG","Federal Capital Territory","Federal Capital Territory","null","null","null","null","null","null"
"SPT90771","2020","false","1306","null","Nigeria","NG","Federal Capital Territory","Federal Capital Territory","null","null","null","null","null","null"
"SPT90778","2020","false","1306","null","Nigeria","NG","Federal Capital Territory","Federal Capital Territory","null","null","null","null","null","null"
"SPT90831","2020","false","1306","null","Nigeria","NG","Federal Capital Territory","Federal Capital Territory","null","null","null","null","null","null"
"SPT90845","2020","false","1306","null","Nigeria","NG","Federal Capital Territory","Federal Capital Territory","null","null","null","null","null","null"
"SPT90868","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90869","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90870","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","sensitive","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT90872","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","undetermined","resistant","undetermined","undetermined","resistant","resistant"
"SPT90875","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90877","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","undetermined","undetermined","undetermined","undetermined","resistant","sensitive"
"SPT90878","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90879","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90880","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90881","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90882","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90883","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90884","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90885","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90886","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90887","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90888","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90890","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90891","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90892","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90893","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90894","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","undetermined","resistant","undetermined","undetermined","resistant","resistant"
"SPT90895","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90896","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90897","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90898","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","sensitive","resistant","undetermined","undetermined","resistant","resistant"
"SPT90899","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90900","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90901","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","sensitive","undetermined","undetermined","undetermined","resistant","resistant"
"SPT90902","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90903","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90904","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90905","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90906","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90907","2020","true","1306","null","Nigeria","NG","Adamawa","Adamawa","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90908","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90909","2020","false","1306","null","Nigeria","NG","Adamawa","Adamawa","null","null","null","null","null","null"
"SPT90910","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90911","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90912","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90913","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90914","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90915","2020","true","1306","null","Nigeria","NG","Osun","Osun","undetermined","sensitive","undetermined","undetermined","undetermined","undetermined"
"SPT90916","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90917","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90918","2020","true","1306","null","Nigeria","NG","Osun","Osun","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90919","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90920","2020","true","1306","null","Nigeria","NG","Osun","Osun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90921","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90923","2020","true","1306","null","Nigeria","NG","Osun","Osun","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90924","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90925","2020","true","1306","null","Nigeria","NG","Osun","Osun","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90926","2020","true","1306","null","Nigeria","NG","Osun","Osun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90927","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90928","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90929","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90930","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90931","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90932","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90933","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90934","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90936","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90937","2020","true","1306","null","Nigeria","NG","Osun","Osun","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT90938","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90939","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90940","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90941","2020","true","1306","null","Nigeria","NG","Osun","Osun","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90942","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90943","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90944","2020","true","1306","null","Nigeria","NG","Osun","Osun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90945","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90946","2020","true","1306","null","Nigeria","NG","Osun","Osun","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"SPT90947","2020","true","1306","null","Nigeria","NG","Osun","Osun","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90948","2020","true","1306","null","Nigeria","NG","Osun","Osun","sensitive","resistant","undetermined","undetermined","resistant","resistant"
"SPT90949","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90950","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90951","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90952","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90953","2020","true","1306","null","Nigeria","NG","Osun","Osun","undetermined","resistant","undetermined","undetermined","resistant","resistant"
"SPT90954","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90955","2020","true","1306","null","Nigeria","NG","Osun","Osun","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90956","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90957","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90958","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90959","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90960","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90961","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90962","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90963","2020","true","1306","null","Nigeria","NG","Osun","Osun","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90964","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90965","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90966","2020","false","1306","null","Nigeria","NG","Osun","Osun","null","null","null","null","null","null"
"SPT90972","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT90973","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT90974","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT90977","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT90978","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","undetermined","undetermined","undetermined","resistant","resistant"
"SPT90979","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT90980","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT90981","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","undetermined","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT90982","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT90983","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT90987","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT90988","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","undetermined","undetermined","undetermined","resistant","resistant"
"SPT90989","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT90990","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90995","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT90996","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT90997","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT90998","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","resistant","undetermined","undetermined","resistant","resistant"
"SPT91002","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91003","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","undetermined","undetermined","undetermined","resistant","resistant"
"SPT91004","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT91005","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91006","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","resistant","undetermined","undetermined","resistant","resistant"
"SPT91007","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91008","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT91009","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91010","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91011","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT91012","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91013","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT91015","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT91018","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT91019","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91020","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91021","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91022","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT91023","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91026","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT91027","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91028","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","undetermined","resistant","undetermined","undetermined","resistant","resistant"
"SPT91034","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91035","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91036","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT91040","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","undetermined","resistant","undetermined","undetermined","resistant","resistant"
"SPT91041","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT91042","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91043","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91048","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91049","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT91050","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91052","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT91053","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT91054","2020","true","1306","null","Nigeria","NG","Ondo","Ondo","sensitive","sensitive","undetermined","undetermined","resistant","sensitive"
"SPT91055","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91056","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91057","2020","false","1306","null","Nigeria","NG","Ondo","Ondo","null","null","null","null","null","null"
"SPT91060","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91061","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91062","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT91063","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","undetermined","sensitive","undetermined","undetermined","undetermined","undetermined"
"SPT91064","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91067","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91068","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91069","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91070","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT91071","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91072","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91073","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91074","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91075","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91076","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91077","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91078","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91082","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91083","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91084","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91085","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91090","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT91091","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91092","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","undetermined","sensitive","undetermined","undetermined","undetermined","resistant"
"SPT91093","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91094","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT91097","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","undetermined","sensitive","undetermined","undetermined","sensitive","resistant"
"SPT91098","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91099","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","undetermined","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT91100","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91101","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91102","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91103","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91104","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91105","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","undetermined","sensitive","undetermined","undetermined","sensitive","undetermined"
"SPT91106","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91107","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91108","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91109","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91111","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT91112","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91113","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","undetermined","undetermined","undetermined","undetermined","resistant","undetermined"
"SPT91114","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","sensitive","sensitive","undetermined","undetermined","resistant","undetermined"
"SPT91115","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91116","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"SPT91117","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91118","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
"SPT91121","2020","true","1306","null","Nigeria","NG","Kebbi","Kebbi","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"SPT91122","2020","false","1306","null","Nigeria","NG","Kebbi","Kebbi","null","null","null","null","null","null"
