sample_id,year,qc_pass,study_id,region,country,country_id,site,site_id,ARTresistant,CQresistant,MQresistant,PPQresistant,PYRresistant,SDXresistant
"PF0400-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0401-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PF0404-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","undetermined","resistant"
"PF0405-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0406-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PF0407-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0408-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PF0409-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PF0410-CW","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0411-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0412-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0413-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0414-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","undetermined","sensitive","sensitive","sensitive","sensitive","resistant"
"PF0415-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PF0417-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0418-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0419-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0421-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0422-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PF0423-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0424-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0425-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","sensitive","sensitive"
"PF0427-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","sensitive","sensitive"
"PF0428-CW","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0430-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0431-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PF0432-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0433-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0434-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0437-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PF0438-CW","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","undetermined","sensitive","sensitive","resistant","sensitive"
"PF0439-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0440-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","undetermined","undetermined"
"PF0441-CW","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0442-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","undetermined","undetermined"
"PF0443-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0444-CW","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PF0445-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0446-CW","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","sensitive","resistant"
"PF0447-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","undetermined","sensitive","sensitive","resistant","undetermined"
"PF0448-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PF0449-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","undetermined","sensitive","sensitive","resistant","sensitive"
"PF0450-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0451-C","2010","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","sensitive","sensitive"
"PF0452-C","2010","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0453-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PF0454-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","sensitive","sensitive"
"PF0456-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0458-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0461-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","undetermined","sensitive","sensitive","resistant","undetermined"
"PF0463-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PF0464-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","sensitive","sensitive"
"PF0465-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","undetermined","sensitive","sensitive","sensitive","resistant"
"PF0466-C","2011","false","1017","null","Ghana","GH","Upper East","Upper East","null","null","null","null","null","null"
"PF0467-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0469-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","undetermined","sensitive","sensitive","undetermined","resistant"
"PF0471-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","undetermined","undetermined"
"PF0472-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0473-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0476-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","undetermined","sensitive","sensitive","sensitive","resistant","undetermined"
"PF0477-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","sensitive","resistant"
"PF0478-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","undetermined","undetermined"
"PF0479-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","sensitive","resistant"
"PF0480-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0482-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0484-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","undetermined","sensitive","sensitive","sensitive","resistant","resistant"
"PF0485-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","undetermined","undetermined"
"PF0486-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","sensitive","resistant"
"PF0487-C","2009","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PF0488-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0489-C","2009","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0491-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0492-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PF0493-C","2010","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","sensitive","sensitive"
"PF0494-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","sensitive","sensitive"
"PF0499-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","undetermined","undetermined"
"PF0502-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0504-C","2009","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0507-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","sensitive","sensitive"
"PF0510-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","undetermined","sensitive","sensitive","undetermined","undetermined"
"PF0511-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0512-C","2009","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0513-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0514-C","2010","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PF0515-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0518-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","undetermined","undetermined"
"PF0519-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0522-C","2010","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","undetermined","undetermined"
"PF0524-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0525-C","2009","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0529-C","2009","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","undetermined","sensitive","sensitive","resistant","undetermined"
"PF0531-C","2009","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0539-C","2011","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PF0542-C","2010","true","1017","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0550-C","2011","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0550-Cx","2011","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0554-C","2011","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0554-Cx","2011","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0556-C","2011","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0556-Cx","2011","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0557-C","2011","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0557-Cx","2011","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0559-C","2011","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PF0559-Cx","2011","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0560-C","2011","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0560-Cx","2011","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0562-C","2011","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0562-Cx","2011","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0578-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0578-Cx","2012","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0579-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","undetermined","undetermined"
"PF0579-Cx","2012","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0583-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","undetermined","resistant"
"PF0583-Cx","2012","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0584-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0584-Cx","2012","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0587-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","undetermined","resistant"
"PF0590-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PF0590-Cx","2012","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0596-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0597-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0599-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PF0600-C","2012","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0603-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0604-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PF0606-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0608-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PF0609-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0610-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0612-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PF0613-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PF0614-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0615-C","2012","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0616-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0617-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0619-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PF0620-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","undetermined","resistant"
"PF0621-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PF0624-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0625-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0626-C","2012","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0627-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0628-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","undetermined","sensitive","undetermined","undetermined","resistant"
"PF0629-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0630-C","2012","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0632-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0633-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0634-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","undetermined","undetermined","undetermined","resistant"
"PF0635-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PF0638-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0639-C","2012","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0641-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","undetermined","undetermined","resistant","undetermined"
"PF0643-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","undetermined","undetermined","resistant","undetermined"
"PF0647-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0650-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0651-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0653-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","undetermined","resistant"
"PF0655-C","2012","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0661-C","2013","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0662-C","2013","false","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","null","null","null","null","null","null"
"PF0663-C","2013","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0664-C","2013","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0666-C","2013","true","1083","null","Ghana","GH","Brong Ahafo","Brong Ahafo","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0667-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0668-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","sensitive","resistant"
"PF0669-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","undetermined","resistant"
"PF0670-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","sensitive"
"PF0671-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","undetermined","resistant"
"PF0672-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","undetermined","undetermined","resistant"
"PF0673-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0674-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","sensitive","resistant"
"PF0675-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","undetermined","resistant","resistant"
"PF0676-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","undetermined","resistant","resistant"
"PF0678-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","resistant","sensitive","undetermined","resistant","resistant"
"PF0679-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0680-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","undetermined","resistant","resistant"
"PF0681-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0682-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0683-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PF0684-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0685-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0686-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0687-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0689-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0690-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0691-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0692-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","undetermined","sensitive","undetermined","undetermined","resistant","resistant"
"PF0693-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","undetermined","resistant","resistant"
"PF0694-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","sensitive"
"PF0695-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","undetermined","resistant","resistant"
"PF0696-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0697-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0698-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PF0699-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0700-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","undetermined","undetermined"
"PF0701-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0703-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0704-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","undetermined","resistant","resistant"
"PF0706-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0707-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","sensitive","sensitive"
"PF0708-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0710-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","undetermined","sensitive","sensitive","resistant","undetermined"
"PF0711-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","undetermined","resistant"
"PF0712-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","undetermined","undetermined","undetermined","resistant","resistant"
"PF0715-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PF0717-C","2012","false","1083","null","Ghana","GH","Upper East","Upper East","null","null","null","null","null","null"
"PF0718-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","undetermined","sensitive","sensitive","sensitive","resistant","resistant"
"PF0720-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PF0722-C","2012","true","1083","null","Ghana","GH","Upper East","Upper East","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
